lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000130600	ENSG00000141510	0.09384227	0.2901442	0.1607541	0.05777855	0.09490203	0.2772194
ENSG00000214548	ENSG00000141510	0.0105086	0.9059121	-0.03032105	0.7221185	-0.07492437	0.391379
ENSG00000251562	ENSG00000164938	0.4805644	8.227235e-09	0.1403227	0.09820321	0.206898	0.01687338
ENSG00000268388	ENSG00000164938	0.02214034	0.803323	0.03040768	0.7213574	0.07466139	0.3930482
ENSG00000268388	ENSG00000172315	-0.04470019	0.6149597	-0.05941101	0.4856311	0.02470674	0.7777245
ENSG00000245532	ENSG00000186815	0.1249367	0.1583242	0.1399345	0.0991463	0.05818498	0.5058894
ENSG00000251562	ENSG00000186815	0.3742438	1.247755e-05	0.2125569	0.0116909	0.01355622	0.8769244
ENSG00000245694	ENSG00000159713	-0.01524734	0.8638299	-0.03942055	0.6437742	0.08037859	0.3577242
ENSG00000245694	ENSG00000172236	-0.04180668	0.6380574	-0.07967137	0.3494167	-0.1437964	0.09868138
ENSG00000245694	ENSG00000169902	0.006582099	0.9409854	-0.07043907	0.408236	0.04839607	0.5801357
ENSG00000268388	ENSG00000182606	-0.02097371	0.8134925	-0.02456407	0.7732827	0.07174339	0.4118552
ENSG00000245694	ENSG00000065308	0.08707412	0.3264887	-0.01211784	0.8870011	-0.0406221	0.6424712
ENSG00000268388	ENSG00000065308	0.106024	0.2317533	0.3760065	4.689225e-06	0.1073229	0.2188544
ENSG00000245694	ENSG00000124731	0.07387275	0.4054066	-0.008200771	0.9233899	-0.03120092	0.7214536
ENSG00000268388	ENSG00000124731	-0.06040345	0.4965076	-0.06086832	0.474974	-0.0946203	0.2786545
ENSG00000245532	ENSG00000124496	0.242355	0.005653827	0.3263359	8.322398e-05	0.04552309	0.6028461
ENSG00000251562	ENSG00000072657	0.2488884	0.004452128	0.001887548	0.9823414	0.04672933	0.5932628
ENSG00000268388	ENSG00000121060	-0.1157181	0.1915851	0.1039729	0.2215144	-0.1426876	0.1013351
ENSG00000245532	ENSG00000121060	0.2233037	0.01096656	0.1677759	0.04754404	0.01246228	0.8867871
ENSG00000268388	ENSG00000112343	-0.01137183	0.8982233	0.1348391	0.1121966	0.06122557	0.4838774
ENSG00000268388	ENSG00000158022	0.03213899	0.717674	0.1376669	0.104798	0.5026877	7.016381e-10
ENSG00000268388	ENSG00000104907	0.1815136	0.03952633	-0.1110193	0.1915997	-0.1603473	0.06522563
ENSG00000251562	ENSG00000066651	0.1830889	0.03781644	0.1668107	0.04885446	0.1016508	0.2443241
ENSG00000268388	ENSG00000122435	-0.02856613	0.7479402	0.03801689	0.6556331	-0.1066736	0.2216707
ENSG00000245694	ENSG00000122435	0.462547	3.416017e-08	0.4659029	6.598097e-09	0.3766878	7.861791e-06
ENSG00000251562	ENSG00000100416	0.2186479	0.0127963	0.0631712	0.4583955	0.2069968	0.01681986
ENSG00000251562	ENSG00000067445	0.005131134	0.9539783	-0.03092166	0.7168465	-0.02529702	0.772557
ENSG00000251562	ENSG00000144935	-0.09882452	0.2651781	0.1958315	0.020404	0.1325216	0.1283597
ENSG00000251562	ENSG00000138741	-0.06030695	0.497197	0.03133462	0.7132293	0.002527567	0.9769649
ENSG00000268388	ENSG00000104447	0.131254	0.1381618	0.3154961	0.0001464721	0.0159539	0.8553754
ENSG00000245694	ENSG00000149743	0.1528768	0.08369662	0.1550783	0.06731799	0.1023811	0.2409342
ENSG00000251562	ENSG00000149743	0.275294	0.001591013	-0.04994935	0.5578244	-0.02339468	0.7892456
ENSG00000251562	ENSG00000196689	0.2877214	0.0009454308	0.07569645	0.3740575	-0.05296819	0.5448348
ENSG00000245694	ENSG00000187688	-0.1041641	0.2400905	-0.2215225	0.008529616	-0.06119279	0.484112
ENSG00000268388	ENSG00000187688	0.2130115	0.01536411	0.172551	0.04148348	0.0059731	0.9455982
ENSG00000251562	ENSG00000187688	-0.3468105	5.664509e-05	0.08549737	0.315191	-0.04596893	0.5992959
ENSG00000268388	ENSG00000102804	0.210007	0.0169078	0.3912979	1.749375e-06	0.2347854	0.006523222
ENSG00000251562	ENSG00000102804	0.04090231	0.6453498	-0.03785903	0.6569723	-0.01262845	0.8852878
ENSG00000251562	ENSG00000157514	-0.1900842	0.03095584	-0.08123783	0.3399928	-0.02898717	0.7404855
ENSG00000268388	ENSG00000121297	0.4156251	9.677131e-07	0.1369343	0.1066768	0.468888	1.252986e-08
ENSG00000251562	ENSG00000121297	-0.2417256	0.005783626	0.007703094	0.9280262	-0.01889205	0.8291153
ENSG00000245532	ENSG00000182704	0.1305075	0.1404371	0.203587	0.01583916	0.03270876	0.7085865
ENSG00000251562	ENSG00000182704	0.04113123	0.6435007	0.07353902	0.3878658	-0.01810573	0.8361259
ENSG00000245694	ENSG00000182704	0.2515105	0.004038057	0.1804268	0.03290517	0.123058	0.1582012
ENSG00000245532	ENSG00000108219	0.1416333	0.1093616	0.179715	0.03361313	-0.01313186	0.8807481
ENSG00000251562	ENSG00000214063	-0.2059274	0.01921819	0.1016402	0.2321114	-0.06137333	0.482821
ENSG00000245532	ENSG00000214063	-0.1305303	0.1403673	-0.06064711	0.4765834	-0.06902736	0.4298255
ENSG00000268388	ENSG00000000003	-0.08205521	0.3552484	-0.09838713	0.2474752	0.0643072	0.4621032
ENSG00000268388	ENSG00000100300	-0.07417029	0.4035125	-0.09807037	0.249008	-0.01105368	0.8995121
ENSG00000251562	ENSG00000100300	-0.2380419	0.006597935	-0.06287335	0.4605215	-0.1095331	0.2094595
ENSG00000245532	ENSG00000167614	-0.05157044	0.5616362	0.2012895	0.01708842	0.1566873	0.07168861
ENSG00000251562	ENSG00000167614	0.02303149	0.7955769	0.1062364	0.2115643	0.1447563	0.09642851
ENSG00000268388	ENSG00000166402	0.1134737	0.2004014	0.2037923	0.01573148	0.1533634	0.07799845
ENSG00000268388	ENSG00000167552	0.08448482	0.3411342	0.2806983	0.0007814296	0.07336031	0.4013695
ENSG00000251562	ENSG00000167552	-0.1742036	0.04833192	-0.009462289	0.9116496	-0.03651826	0.6764495
ENSG00000268388	ENSG00000258947	-0.05041309	0.5704626	0.03565776	0.675758	-0.07649061	0.3815255
ENSG00000245532	ENSG00000258947	0.06992821	0.4310092	-0.02530706	0.7666191	0.268039	0.001812929
ENSG00000268388	ENSG00000176014	-0.00443552	0.9602119	0.1341469	0.1140683	-0.02871449	0.742841
ENSG00000245694	ENSG00000122691	0.006016544	0.9460481	-0.04279278	0.6156524	-0.08080675	0.3551608
ENSG00000268388	ENSG00000122691	0.1757747	0.04631333	0.0869037	0.3072674	0.1865096	0.03159249
ENSG00000251562	ENSG00000164440	-0.0247746	0.7804833	0.1394284	0.1003861	0.01547638	0.8596591
ENSG00000245694	ENSG00000198431	0.1250045	0.1580966	0.09119922	0.2838799	0.08716291	0.318462
ENSG00000251562	ENSG00000198431	-0.07318556	0.4098012	0.6292408	8.358209e-17	-0.03340042	0.7027114
ENSG00000245694	ENSG00000025708	-0.0715066	0.420655	-0.06945716	0.4148173	-0.02193766	0.8020929
ENSG00000235954	ENSG00000063244	0.1695081	0.05480438	0.2972789	0.0003612235	0.4464492	7.196425e-08
ENSG00000269386	ENSG00000063244	-0.2480718	0.004588621	0.09613592	0.2585113	0.008297303	0.9244836
ENSG00000205885	ENSG00000063244	0.1675825	0.05765756	0.1607032	0.05785883	0.2435547	0.004728577
ENSG00000247828	ENSG00000063244	0.1288171	0.1456943	0.2945776	0.0004109233	0.1821887	0.03582847
ENSG00000235927	ENSG00000063244	-0.002442426	0.9780843	0.01807735	0.8321119	-0.1314862	0.1313968
ENSG00000259673	ENSG00000063244	0.1492752	0.09133217	0.2335679	0.005480265	0.3078982	0.0003117555
ENSG00000224660	ENSG00000063244	-0.06822129	0.4423692	0.001035701	0.9903102	0.1441623	0.09781763
ENSG00000178977	ENSG00000063244	0.1755783	0.04656168	0.1197403	0.1587881	0.2483503	0.003946837
ENSG00000237523	ENSG00000063244	0.07205082	0.4171187	-0.03530274	0.6788069	0.0349934	0.6892473
ENSG00000180139	ENSG00000063244	-0.1076643	0.2245709	-0.1176356	0.1662927	-0.1437212	0.09885958
ENSG00000231290	ENSG00000063244	0.1088875	0.2193182	0.1318556	0.120438	-0.06304818	0.4709333
ENSG00000233429	ENSG00000063244	-0.1677152	0.05745704	-0.006688782	0.9374828	0.0261154	0.765409
ENSG00000230002	ENSG00000063244	0.2726803	0.001769758	0.1894613	0.02496234	0.05101308	0.5598003
ENSG00000236337	ENSG00000063244	0.2638618	0.002515594	0.1457666	0.08571243	0.161215	0.06376525
ENSG00000263753	ENSG00000063244	0.1511851	0.08721699	0.03092543	0.7168134	0.2593174	0.002577431
ENSG00000249740	ENSG00000063244	-0.08435142	0.3418999	0.09409944	0.2687814	0.02699158	0.757778
ENSG00000222041	ENSG00000063244	-0.06537216	0.4617028	0.01595002	0.8516269	-0.194909	0.02456411
ENSG00000237036	ENSG00000063244	0.102693	0.2468312	0.1177267	0.1659623	0.3718532	1.047971e-05
ENSG00000179406	ENSG00000063244	-0.05891212	0.5072174	0.04943512	0.5618911	0.1446265	0.09673054
ENSG00000254635	ENSG00000063244	0.2427102	0.005581725	0.2419254	0.003980025	0.3217566	0.0001589912
ENSG00000203875	ENSG00000063244	-0.06995734	0.4308168	-0.06201463	0.4666813	-0.08198919	0.3481412
ENSG00000226688	ENSG00000063244	0.3388271	8.575849e-05	0.1385743	0.1025067	0.07613342	0.3837593
ENSG00000234405	ENSG00000063244	0.1440574	0.1033639	0.1441974	0.08917519	0.1260936	0.1481113
ENSG00000226800	ENSG00000063244	0.2431485	0.005493869	0.221106	0.008657723	0.2775754	0.0012175
ENSG00000215386	ENSG00000063244	0.1575332	0.0745914	0.2366827	0.00487047	-0.007858248	0.9284687
ENSG00000246339	ENSG00000063244	-0.06320523	0.4767138	0.273852	0.001060247	0.1563387	0.07233034
ENSG00000268388	ENSG00000033178	-0.1284745	0.1467779	-0.05304885	0.5336174	-0.1405283	0.1066641
ENSG00000251562	ENSG00000182179	0.2941351	0.0007159928	0.1130376	0.1835992	-0.09850998	0.2592798
ENSG00000268388	ENSG00000182247	0.02596065	0.7702594	0.08424709	0.3223459	-0.009022601	0.9179046
ENSG00000245694	ENSG00000182247	-0.04821381	0.5874126	0.108787	0.2007401	0.09575176	0.2729209
ENSG00000268388	ENSG00000177889	-0.1413795	0.1100048	-0.09946028	0.2423309	-0.2017286	0.01988668
ENSG00000245694	ENSG00000177889	0.06352477	0.4744837	0.1637747	0.05317323	0.2409068	0.005217175
ENSG00000268388	ENSG00000154277	-0.03477394	0.6956271	0.1970401	0.01962548	-0.08273802	0.3437412
ENSG00000251562	ENSG00000175564	0.3350624	0.0001038802	0.1475874	0.08183019	0.04002838	0.6473435
ENSG00000251562	ENSG00000111981	-0.01797801	0.8397449	-0.03638998	0.6694863	-0.01594535	0.855452
ENSG00000245532	ENSG00000140474	0.1833497	0.03753938	0.295658	0.0003903336	0.2669646	0.001894428
ENSG00000251562	ENSG00000124602	0.03343776	0.7067766	-0.0150596	0.8598225	0.09151228	0.2948188
ENSG00000245532	ENSG00000110057	0.02804629	0.7523774	0.06008301	0.480701	-0.02172152	0.8040033
ENSG00000215458	ENSG00000005007	0.3027573	0.0004877246	0.3227314	0.0001006739	0.2339683	0.00671793
ENSG00000249641	ENSG00000005007	-0.03908571	0.6600997	0.121742	0.1518889	0.171208	0.04879221
ENSG00000178977	ENSG00000005007	0.2129858	0.01537676	0.1254559	0.1396898	0.207736	0.01642423
ENSG00000249740	ENSG00000005007	-0.09383376	0.2901881	-0.004400035	0.9588511	-0.01025203	0.9067656
ENSG00000248896	ENSG00000005007	0.2205459	0.0120204	0.1522203	0.07258594	0.1280094	0.1419984
ENSG00000262454	ENSG00000005007	-0.03660455	0.6804573	-0.006387655	0.940292	-0.04165217	0.634054
ENSG00000232600	ENSG00000005007	0.1399125	0.1137815	0.3698716	6.869267e-06	0.1482679	0.08853155
ENSG00000255182	ENSG00000005007	0.169622	0.05463928	0.06158984	0.469745	0.1623716	0.06186022
ENSG00000226419	ENSG00000005007	-0.02808658	0.7520332	0.05773691	0.4980297	-0.1645527	0.05839452
ENSG00000225075	ENSG00000005007	0.1383426	0.1179342	0.2418339	0.003994213	0.2258944	0.008937525
ENSG00000227740	ENSG00000005007	0.05454014	0.5392916	0.03135665	0.7130365	-0.03892703	0.6564213
ENSG00000226688	ENSG00000005007	0.4542631	6.397826e-08	0.09645096	0.2569469	0.3492123	3.792589e-05
ENSG00000269044	ENSG00000005007	0.4225654	6.088136e-07	0.2050944	0.01506337	0.268546	0.001775589
ENSG00000240541	ENSG00000005007	0.08050685	0.3644305	0.02636901	0.7571247	-0.05569621	0.5242868
ENSG00000225731	ENSG00000005007	0.02710168	0.7604607	0.04108637	0.6298161	0.04123555	0.6374528
ENSG00000249207	ENSG00000005007	0.09068462	0.3067517	0.0168662	0.8432106	0.1028666	0.2386987
ENSG00000257894	ENSG00000005007	-0.1858866	0.03493291	-0.05379518	0.527868	0.1310511	0.1326892
ENSG00000259865	ENSG00000005007	0.02891378	0.7449775	0.07728938	0.3640579	0.1994164	0.02137819
ENSG00000231407	ENSG00000005007	-0.01576297	0.8592717	-0.03369309	0.6926953	-0.05925674	0.4980716
ENSG00000232354	ENSG00000005007	0.3428811	6.957043e-05	0.1874464	0.0265748	0.2996347	0.0004586738
ENSG00000233098	ENSG00000005007	0.06704265	0.4503111	0.04607464	0.5888095	-0.05144566	0.5564722
ENSG00000228221	ENSG00000005007	-0.0674933	0.4472652	0.1509556	0.07502125	0.1249678	0.1517949
ENSG00000184441	ENSG00000005007	0.1143002	0.1971213	0.2025059	0.01641676	0.04953304	0.5712589
ENSG00000215769	ENSG00000005007	0.05618232	0.5271273	0.1354827	0.1104778	0.1743601	0.04472403
ENSG00000269399	ENSG00000005007	0.3725874	1.372532e-05	0.296308	0.0003784091	0.2787552	0.001157843
ENSG00000203739	ENSG00000005007	0.1600223	0.07006262	0.2908337	0.000490291	0.2230291	0.009868443
ENSG00000203875	ENSG00000005007	0.08281618	0.3507891	-0.1339265	0.1146694	-0.0545943	0.5325391
ENSG00000260912	ENSG00000005007	0.1313411	0.1378981	0.005435956	0.9491749	0.1617985	0.06279827
ENSG00000259319	ENSG00000005007	-0.06331353	0.4759573	0.001931871	0.9819268	0.08051191	0.3569248
ENSG00000267274	ENSG00000005007	0.4595981	4.279159e-08	0.2252038	0.00746816	0.5313288	4.710049e-11
ENSG00000257303	ENSG00000005007	0.2738898	0.001684891	0.3649852	9.259332e-06	0.1402037	0.1074838
ENSG00000251442	ENSG00000005007	-0.1161078	0.1900836	-0.07120209	0.4031644	-0.143812	0.09864438
ENSG00000230074	ENSG00000005007	0.157968	0.07378376	-0.09302102	0.2743306	-0.08296947	0.3423884
ENSG00000215022	ENSG00000005007	0.3434326	6.760323e-05	0.2456016	0.003445889	0.1780514	0.04032346
ENSG00000243960	ENSG00000005007	0.1163674	0.1890881	0.09230911	0.2780361	0.2239276	0.00956771
ENSG00000205181	ENSG00000005007	0.2718137	0.001832931	0.1315397	0.1213374	0.2303545	0.007642378
ENSG00000226237	ENSG00000005007	0.01241252	0.8889663	-0.08480089	0.3191639	-0.05872017	0.5019776
ENSG00000246339	ENSG00000005007	0.1314944	0.137435	0.2752297	0.0009977256	0.181338	0.03671647
ENSG00000237928	ENSG00000005007	-0.0214115	0.8096726	0.08232592	0.3335426	-0.002413244	0.9780065
ENSG00000267787	ENSG00000005007	0.009841128	0.9118634	-0.06500489	0.4454276	-0.009886107	0.9100792
ENSG00000235831	ENSG00000005007	0.04020476	0.6509977	0.07923749	0.3520557	0.1050641	0.2287615
ENSG00000237054	ENSG00000005007	0.2396656	0.006227215	0.262994	0.001693273	0.08875478	0.30967
ENSG00000233429	ENSG00000005007	-0.07924793	0.372003	0.06687466	0.4324202	0.06892359	0.4305209
ENSG00000215196	ENSG00000005007	0.04321539	0.626767	-0.009382575	0.9123909	0.1558915	0.07316036
ENSG00000253669	ENSG00000005007	-0.1072492	0.2263736	0.01586555	0.8524037	-0.1354872	0.1199593
ENSG00000249753	ENSG00000005007	0.1252217	0.1573695	0.03622808	0.670871	-0.004084169	0.962787
ENSG00000249684	ENSG00000005007	0.1183043	0.1817799	0.2696529	0.001273581	-0.0306049	0.7265614
ENSG00000267053	ENSG00000005007	0.256862	0.003298442	0.01146163	0.8930828	0.07261099	0.406209
ENSG00000257815	ENSG00000005007	-0.01291522	0.8845001	0.005378027	0.9497158	0.1429807	0.1006282
ENSG00000263718	ENSG00000005007	-0.05189946	0.559139	0.1190564	0.1611982	0.1275345	0.1434955
ENSG00000229214	ENSG00000005007	-0.006807377	0.9389694	-0.0003973	0.9962829	-0.01684079	0.8474306
ENSG00000224687	ENSG00000005007	0.006483059	0.9418718	0.01135165	0.8941028	0.01019685	0.9072652
ENSG00000255248	ENSG00000005007	-0.1498849	0.09000217	-0.1245725	0.1425214	-0.1085379	0.2136536
ENSG00000235381	ENSG00000005007	0.130992	0.1389571	0.1685183	0.04655603	0.05664949	0.5172001
ENSG00000228526	ENSG00000005007	0.2603227	0.002887509	0.1207781	0.1551823	0.2713842	0.001579154
ENSG00000234546	ENSG00000005007	0.009256098	0.9170836	0.09554309	0.2614728	0.2328914	0.006982431
ENSG00000257671	ENSG00000005007	0.2219499	0.01147332	0.197735	0.01918955	0.1234382	0.1569101
ENSG00000236255	ENSG00000005007	0.009361881	0.9161395	0.08376888	0.3251099	0.04833278	0.5806317
ENSG00000228436	ENSG00000005007	0.2021884	0.02157018	0.006592276	0.938383	0.04428788	0.6127303
ENSG00000259673	ENSG00000005007	0.4192263	7.61864e-07	0.2647419	0.00157238	0.3222828	0.0001548774
ENSG00000267272	ENSG00000005007	0.02484876	0.7798429	0.0572565	0.5016182	0.1315944	0.1310768
ENSG00000233593	ENSG00000005007	0.1406642	0.1118338	-0.04366615	0.6084571	-0.04135912	0.6364439
ENSG00000236643	ENSG00000005007	0.1005295	0.2569806	0.0578418	0.497248	0.09684833	0.2674407
ENSG00000235904	ENSG00000005007	0.008283093	0.9257735	-0.02720876	0.7496422	0.03752655	0.6680373
ENSG00000267414	ENSG00000005007	0.02125088	0.8110735	-0.05907114	0.4881348	-0.002912553	0.9734575
ENSG00000263235	ENSG00000005007	0.2731207	0.00173842	-0.06449752	0.4489949	-0.01326221	0.8795732
ENSG00000214049	ENSG00000005007	0.1717053	0.05169184	0.1825158	0.03089997	0.211485	0.01453962
ENSG00000232485	ENSG00000005007	0.1970211	0.02522551	0.1595637	0.05968141	0.160209	0.06546086
ENSG00000261360	ENSG00000005007	0.1302611	0.1411944	0.1942218	0.02148218	0.0685206	0.4332275
ENSG00000214184	ENSG00000005007	0.2064142	0.01892888	0.1987787	0.01855061	0.2084605	0.01604432
ENSG00000227885	ENSG00000005007	0.2681845	0.002120339	0.3685845	7.434838e-06	0.3111088	0.0002674997
ENSG00000236714	ENSG00000005007	0.2211975	0.01176374	0.016303	0.8483822	0.05264657	0.5472831
ENSG00000267665	ENSG00000005007	0.2491984	0.004401265	0.08216156	0.3345119	0.06389244	0.465002
ENSG00000223485	ENSG00000005007	-0.1183511	0.181606	0.01856852	0.8276203	-0.003103023	0.9717224
ENSG00000258498	ENSG00000005007	0.06884959	0.4381682	0.006681009	0.9375553	-0.05232621	0.5497271
ENSG00000259863	ENSG00000005007	0.02034542	0.8189823	-0.006483041	0.939402	-0.03924423	0.6538016
ENSG00000229388	ENSG00000005007	0.01807556	0.838887	0.03642616	0.669177	0.09245172	0.2898687
ENSG00000261324	ENSG00000005007	0.008470248	0.9241013	0.3125619	0.0001700674	0.2978486	0.0004978589
ENSG00000215386	ENSG00000005007	0.006224361	0.9441875	-0.03683781	0.6656616	0.04830637	0.5808387
ENSG00000240731	ENSG00000005007	0.4997374	1.647756e-09	0.3285319	7.4024e-05	0.3298989	0.0001054038
ENSG00000259354	ENSG00000005007	-0.03984329	0.6539322	0.009080801	0.915198	0.02660863	0.7611105
ENSG00000259426	ENSG00000005007	0.1411978	0.1104673	0.02947654	0.7295537	0.1380015	0.1131763
ENSG00000251615	ENSG00000005007	0.1625921	0.06562354	-0.03839244	0.6524517	0.2039657	0.01852993
ENSG00000260101	ENSG00000005007	0.2146026	0.01459735	0.1511337	0.07467452	-0.004394754	0.9599593
ENSG00000267432	ENSG00000005007	-0.05156205	0.5617	-0.05969803	0.483522	-0.0724047	0.4075473
ENSG00000261220	ENSG00000005007	-0.06982596	0.431685	0.01845122	0.8286924	0.08921809	0.3071412
ENSG00000248079	ENSG00000005007	0.1229867	0.1649721	-0.1347579	0.1124148	-0.00225702	0.97943
ENSG00000260077	ENSG00000005007	0.278508	0.001393794	0.01744076	0.8379415	0.008534721	0.9223294
ENSG00000254635	ENSG00000005007	0.2474282	0.00469883	0.129409	0.1275398	0.09450929	0.2792214
ENSG00000266401	ENSG00000005007	0.02206813	0.8039515	0.2019748	0.01670715	0.087463	0.3167924
ENSG00000246090	ENSG00000005007	0.2190398	0.01263257	0.176824	0.03662229	0.1395946	0.1090355
ENSG00000247828	ENSG00000005007	0.3738971	1.272958e-05	0.3767871	4.464359e-06	0.2498422	0.003728476
ENSG00000230615	ENSG00000005007	-0.09928012	0.2629704	-0.1177919	0.1657263	-0.1673323	0.05421043
ENSG00000245008	ENSG00000005007	-0.06661106	0.4532391	0.0002054146	0.9980781	-0.04529083	0.6046992
ENSG00000270127	ENSG00000005007	0.1121805	0.205612	0.07397434	0.3850551	0.0958759	0.2722967
ENSG00000228649	ENSG00000005007	-0.09379202	0.2904037	-0.000913394	0.9914544	-0.03208509	0.7138988
ENSG00000224660	ENSG00000005007	0.1076715	0.2245399	0.08422152	0.3224933	0.08187267	0.348829
ENSG00000205885	ENSG00000005007	0.3141341	0.00028855	0.2525852	0.002605514	0.2353228	0.006397907
ENSG00000232453	ENSG00000005007	-0.1090002	0.2188386	0.02301093	0.7872651	-0.06084414	0.4866103
ENSG00000255031	ENSG00000005007	0.1693069	0.05509692	0.2564785	0.002222089	0.05382095	0.5383694
ENSG00000235927	ENSG00000005007	-0.06467796	0.4664831	-0.03610646	0.671912	-0.1362718	0.1178097
ENSG00000230002	ENSG00000005007	0.0769852	0.3858538	0.01751268	0.8372824	0.04441371	0.6117201
ENSG00000262136	ENSG00000005007	0.04751215	0.5928685	0.1318513	0.1204504	0.1264619	0.1469211
ENSG00000241684	ENSG00000005007	0.03683126	0.6785873	-0.02408797	0.7775614	0.02015898	0.8178481
ENSG00000235172	ENSG00000005007	-0.08045105	0.364764	0.01133374	0.8942689	0.01767603	0.8399625
ENSG00000267547	ENSG00000005007	-0.04293129	0.6290371	0.1206217	0.1557217	-0.07667804	0.3803565
ENSG00000248256	ENSG00000005007	0.3396259	8.231402e-05	0.25751	0.002129474	0.1412485	0.1048627
ENSG00000179406	ENSG00000005007	0.1156118	0.1919962	0.1532849	0.0705859	0.1528845	0.07894332
ENSG00000157306	ENSG00000005007	0.2498573	0.004294886	0.2052955	0.01496242	0.08422275	0.3351214
ENSG00000236548	ENSG00000005007	-0.02551236	0.7741191	0.08944459	0.293285	-0.006297862	0.9426452
ENSG00000231312	ENSG00000005007	0.1157919	0.1913001	0.27025	0.001241028	0.1498974	0.08504648
ENSG00000196204	ENSG00000005007	0.1052514	0.2351918	0.08815695	0.3003172	-0.03977318	0.6494425
ENSG00000222041	ENSG00000005007	-0.2490692	0.004422398	-0.1173454	0.1673477	-0.2633139	0.002196805
ENSG00000257621	ENSG00000005007	0.127922	0.1485378	0.1759872	0.03753451	0.1915362	0.02720652
ENSG00000235954	ENSG00000005007	0.2012747	0.02218125	0.3654306	9.012502e-06	0.2880787	0.0007723981
ENSG00000242861	ENSG00000005007	0.01156875	0.8964706	0.1447718	0.08789491	0.08229936	0.3463144
ENSG00000237523	ENSG00000005007	-0.05586578	0.5294612	0.02057559	0.8093253	0.1665831	0.05531308
ENSG00000227496	ENSG00000005007	-0.08951888	0.3130371	-0.1160772	0.1720169	-0.1873651	0.03080625
ENSG00000269386	ENSG00000005007	0.004584749	0.9588744	0.09288565	0.2750326	0.1545104	0.07577239
ENSG00000215386	ENSG00000005007	0.006224361	0.9441875	-0.03683781	0.6656616	0.04830637	0.5808387
ENSG00000238045	ENSG00000005007	0.1265472	0.1529866	0.2753546	0.0009922286	0.0947808	0.2778363
ENSG00000269949	ENSG00000005007	0.0208524	0.8145518	-0.003775249	0.96469	0.1884477	0.02983517
ENSG00000248787	ENSG00000005007	-0.01611801	0.8561358	-0.05425531	0.524339	-0.1194622	0.1708083
ENSG00000235837	ENSG00000005007	0.3674108	1.842617e-05	0.1490689	0.07877666	0.05466659	0.5319957
ENSG00000269903	ENSG00000005007	0.2746654	0.001632435	0.3837996	2.854687e-06	0.1914798	0.02725263
ENSG00000231233	ENSG00000005007	-0.00870987	0.9219608	0.3665166	8.4366e-06	0.04241202	0.6278746
ENSG00000243155	ENSG00000005007	0.2514905	0.004041079	0.07699045	0.3659217	0.2201777	0.01087857
ENSG00000266896	ENSG00000005007	0.1866042	0.03422401	0.1511357	0.07467047	0.1795859	0.03860398
ENSG00000259343	ENSG00000005007	0.07857649	0.376081	-0.02207198	0.7957515	0.2360928	0.00622211
ENSG00000263272	ENSG00000005007	0.303409	0.0004735454	0.2091995	0.01311609	0.1581355	0.06907183
ENSG00000224063	ENSG00000005007	-0.1010989	0.2542821	0.06101706	0.4738934	-0.07658162	0.3809576
ENSG00000261659	ENSG00000005007	0.4508018	8.275108e-08	0.2326452	0.005673555	0.1327863	0.1275921
ENSG00000231890	ENSG00000005007	0.07920504	0.3722627	0.1449901	0.08741217	0.09268796	0.2886327
ENSG00000254689	ENSG00000005007	0.2044538	0.02011729	0.3289185	7.250644e-05	0.1135404	0.193168
ENSG00000259456	ENSG00000005007	0.3466024	5.726915e-05	0.4020966	8.458066e-07	0.3751154	8.636526e-06
ENSG00000238133	ENSG00000005007	-0.09150823	0.3023611	-0.09043583	0.2879467	-0.1423284	0.1022067
ENSG00000227403	ENSG00000005007	0.2109509	0.01640892	0.4379004	6.280866e-08	0.1072349	0.2192349
ENSG00000232034	ENSG00000005007	0.08018733	0.3663433	0.04715584	0.5800847	0.04922996	0.5736189
ENSG00000263753	ENSG00000005007	0.2536988	0.003719302	0.1668256	0.04883404	0.2599259	0.002515871
ENSG00000231290	ENSG00000005007	-0.03835093	0.6661035	-0.02051824	0.8098466	-0.1674087	0.05409909
ENSG00000240291	ENSG00000005007	-0.083453	0.3470844	-0.08153595	0.3382178	0.06795786	0.4370234
ENSG00000237380	ENSG00000005007	0.1437359	0.1041442	0.06596785	0.4387012	0.2488293	0.00387551
ENSG00000258634	ENSG00000005007	0.5096242	6.911521e-10	0.3410816	3.724946e-05	0.3166725	0.0002043197
ENSG00000267745	ENSG00000005007	-0.02943174	0.7405702	0.2396216	0.00435154	-0.03048972	0.72755
ENSG00000270820	ENSG00000005007	0.136946	0.1217261	0.2610558	0.001837164	0.2173999	0.01194884
ENSG00000230333	ENSG00000005007	0.02070171	0.8158681	0.008381368	0.9217081	0.01459858	0.8675441
ENSG00000269243	ENSG00000005007	0.3619061	2.50649e-05	0.1390419	0.1013416	0.2582757	0.002685972
ENSG00000232021	ENSG00000005007	0.06976596	0.4320818	0.1968358	0.01975525	-0.0812266	0.3526583
ENSG00000245532	ENSG00000110375	-0.008613854	0.9228184	0.05725318	0.5016431	-0.05698115	0.5147461
ENSG00000268388	ENSG00000243566	-0.07415588	0.4036042	-0.05847867	0.4925157	0.1808395	0.03724542
ENSG00000251562	ENSG00000183696	-0.130399	0.1407703	0.03362394	0.6932942	-0.08823116	0.3125443
