lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000251562	ENSG00000204531	0.08603355	0.6126458	-0.1620141	0.5488596	0.1588255	0.5718204
ENSG00000232973	ENSG00000204531	0.316376	0.05642799	0.475918	0.06240555	0.1673038	0.5511908
ENSG00000253738	ENSG00000204531	0.4082102	0.0121363	0.3103856	0.2419961	-0.3519212	0.1983141
ENSG00000233429	ENSG00000204531	0.4207148	0.009518308	-0.3300354	0.2118846	0.01331177	0.9624454
ENSG00000204625	ENSG00000204531	0.01097208	0.9486106	-0.2686213	0.3144284	-0.1320482	0.6389866
ENSG00000245532	ENSG00000204531	0.02133533	0.9002563	-0.05116652	0.8507308	0.2356616	0.3978115
ENSG00000175611	ENSG00000204531	0.1504378	0.3741414	0.3348653	0.20487	0.1873298	0.5037886
ENSG00000177410	ENSG00000132170	0.06632938	0.6965011	0.5083553	0.04436315	0.2990346	0.2789415
ENSG00000177410	ENSG00000109819	-0.2496317	0.1362143	-0.2766658	0.299587	-0.2104787	0.4514759
ENSG00000245532	ENSG00000173457	-0.1640779	0.3318525	-0.06338032	0.8156141	0.4505664	0.09189771
ENSG00000251562	ENSG00000068489	-0.2039208	0.2260494	-0.2963701	0.2650249	0.0911235	0.746714
ENSG00000268388	ENSG00000205155	0.1408507	0.4056845	0.2099297	0.4351795	0.3815638	0.1605104
ENSG00000245694	ENSG00000164985	0.248768	0.1376197	0.1350855	0.6179151	0.2805414	0.311156
ENSG00000245694	ENSG00000277791	0.4465886	0.005592176	0.124469	0.6460314	0.4673329	0.07901109
ENSG00000268388	ENSG00000277791	-0.007287883	0.9658534	0.03451356	0.8990256	0.02664814	0.9248948
ENSG00000268388	ENSG00000131470	-0.09913328	0.5593895	-0.04764935	0.8608951	0.007422765	0.9790545
ENSG00000245532	ENSG00000157778	0.09548576	0.5740007	-0.1061373	0.6956354	0.3668823	0.1785815
ENSG00000245532	ENSG00000134222	-0.181108	0.2833933	-0.2742733	0.3039569	0.4490811	0.09310658
ENSG00000251562	ENSG00000134222	-0.2338187	0.1636674	-0.1783848	0.5086172	0.3829714	0.1588443
ENSG00000236901	ENSG00000011304	0.32084	0.05285042	0.6590914	0.005485657	-0.316325	0.2507047
ENSG00000255717	ENSG00000011304	0.8158062	7.682867e-10	0.4016872	0.1230206	0.02978711	0.9160752
ENSG00000185168	ENSG00000011304	0.293165	0.07824352	0.03636678	0.8936317	0.5840258	0.02225301
ENSG00000267080	ENSG00000011304	0.3266267	0.0484851	0.4999491	0.04860686	0.4955719	0.06030895
ENSG00000215417	ENSG00000011304	0.6120808	5.68056e-05	0.08668283	0.7495699	0.0009439333	0.9973362
ENSG00000227036	ENSG00000011304	0.01644792	0.9230271	0.01641178	0.9518965	0.03039305	0.9143737
ENSG00000230658	ENSG00000011304	0.1695042	0.3158864	-0.06698994	0.8052956	0.1506953	0.5918998
ENSG00000251562	ENSG00000158079	0.06757149	0.6910956	0.2241783	0.4039005	-0.0630314	0.8234096
ENSG00000251562	ENSG00000164611	-0.2512784	0.1335641	-0.1482186	0.5838134	0.2312581	0.4069421
ENSG00000255717	ENSG00000112531	0.7542452	7.017075e-08	0.01559258	0.9542952	0.05881402	0.8350703
ENSG00000251562	ENSG00000011478	-0.1951164	0.2471596	-0.2524606	0.3455116	0.005738498	0.9838065
ENSG00000245532	ENSG00000011478	-0.2499299	0.1357315	0.2004742	0.4566	-0.1642384	0.5586121
ENSG00000251562	ENSG00000129646	-0.01912259	0.910557	0.05721276	0.8333099	0.1913752	0.4944495
ENSG00000268388	ENSG00000139998	0.1152696	0.4969086	0.2401613	0.3702879	-0.2211828	0.4282399
ENSG00000251562	ENSG00000139998	-0.0305686	0.8574655	-0.3010635	0.257169	0.163661	0.5600151
ENSG00000268388	ENSG00000196642	0.03785067	0.8239917	0.05193193	0.8485217	-0.0652829	0.8171982
ENSG00000245694	ENSG00000161800	0.6691994	5.943918e-06	0.719169	0.001690235	0.2455681	0.3776731
ENSG00000251562	ENSG00000161800	-0.2239143	0.1827752	-0.1930423	0.4737975	-0.1671713	0.5515107
ENSG00000197989	ENSG00000164754	0.6266204	3.336613e-05	0.2080281	0.4394456	-0.1492619	0.5954692
ENSG00000251562	ENSG00000111247	-0.1779876	0.2919098	-0.1131403	0.6765363	-0.1039247	0.7124403
ENSG00000251562	ENSG00000085999	-0.1584795	0.3488382	-0.1673322	0.5356353	0.2420865	0.3846867
ENSG00000227036	ENSG00000182872	0.2407648	0.1511549	-0.05295256	0.8455776	0.4383464	0.102178
ENSG00000234160	ENSG00000182872	0.6237403	3.715385e-05	0.1348429	0.6185522	0.03634218	0.8976877
ENSG00000125462	ENSG00000182872	0.5856346	0.0001401873	0.7421629	0.0009944705	0.4469814	0.09483454
ENSG00000270332	ENSG00000182872	0.3601595	0.02855001	-0.09013348	0.7399159	0.4377823	0.1026712
ENSG00000233527	ENSG00000182872	0.4456513	0.005705029	-0.2030209	0.4507795	-0.07349158	0.7946402
ENSG00000260917	ENSG00000182872	0.5800078	0.00016821	0.7837205	0.0003277775	-0.03308183	0.9068277
ENSG00000268388	ENSG00000134453	0.1534807	0.3644421	0.4101418	0.1146025	-0.3024375	0.27324
ENSG00000229124	ENSG00000004534	0.07622278	0.6538754	0.4617596	0.07177197	0.1191204	0.6724131
ENSG00000237499	ENSG00000004534	0.3384102	0.04049103	-0.347502	0.1872334	-0.06514209	0.8175863
ENSG00000260917	ENSG00000004534	0.4235879	0.008990114	0.03384221	0.9009807	0.276771	0.3179775
ENSG00000270332	ENSG00000004534	0.5080848	0.001325424	0.7299644	0.001326146	-0.06189481	0.8265489
ENSG00000227036	ENSG00000004534	0.1042128	0.5393346	0.00854753	0.974937	-0.2110365	0.4502499
ENSG00000268388	ENSG00000100387	0.03985293	0.8148386	0.06350968	0.8152438	-0.1459066	0.6038579
ENSG00000251562	ENSG00000100918	-0.1745096	0.3015944	-0.004098401	0.9879814	0.1251648	0.6567091
ENSG00000245532	ENSG00000100918	-0.2453555	0.1432773	0.5168838	0.04034737	0.4273574	0.1120863
ENSG00000251562	ENSG00000160957	-0.187254	0.2670942	-0.3730744	0.1546647	0.1600654	0.5687834
ENSG00000245532	ENSG00000160957	-0.1675526	0.3215723	-0.2009668	0.4554712	0.3827595	0.1590944
ENSG00000251562	ENSG00000054967	-0.1520294	0.3690491	-0.3561685	0.1757316	0.2821641	0.3082465
ENSG00000245532	ENSG00000054967	-0.02730684	0.8725426	-0.2425534	0.365394	0.7635337	0.0009244641
ENSG00000251562	ENSG00000139890	-0.248842	0.1374989	0.1073292	0.6923722	0.5960485	0.01902768
ENSG00000245532	ENSG00000139890	-0.2363287	0.1590627	0.3911889	0.1340579	0.4458693	0.09575885
ENSG00000255717	ENSG00000084093	0.5027785	0.00151686	-0.05248961	0.8469128	-0.2365052	0.3960749
ENSG00000224418	ENSG00000084093	0.4904713	0.002057248	0.0548476	0.8401164	0.4147387	0.1242622
ENSG00000197989	ENSG00000084093	0.3231235	0.05109173	0.004517091	0.9867536	-0.248782	0.3712609
ENSG00000177410	ENSG00000084093	0.2626377	0.1163122	-0.05353295	0.8439043	-0.4993378	0.05808384
ENSG00000268388	ENSG00000049541	-0.1343337	0.4279662	0.4937529	0.05192319	0.1035903	0.7133296
ENSG00000251562	ENSG00000163918	-0.09787843	0.5643967	-0.1047502	0.6994394	0.410647	0.1283974
ENSG00000245532	ENSG00000064490	-0.03303688	0.846089	-0.09918909	0.7147564	-0.1004717	0.7216381
ENSG00000251562	ENSG00000064490	-0.1046153	0.5377602	-0.225965	0.4000648	0.03633291	0.8977136
ENSG00000245532	ENSG00000104889	-0.2080104	0.2166753	-0.2485836	0.3532181	0.07321414	0.7954003
ENSG00000251562	ENSG00000104889	-0.09525358	0.5749366	-0.2620912	0.3267854	-0.1521753	0.5882234
ENSG00000268388	ENSG00000104889	-0.2073716	0.2181215	0.6379346	0.007839431	0.4615823	0.08327573
ENSG00000251562	ENSG00000197958	-0.1841634	0.2752115	-0.1346969	0.6189358	0.05615885	0.8424281
ENSG00000245532	ENSG00000197958	-0.2494613	0.1364907	0.2328729	0.3854192	-0.03183559	0.9103244
ENSG00000268388	ENSG00000108107	0.004969697	0.9767114	0.1127221	0.6776717	-0.09020074	0.7492026
ENSG00000245532	ENSG00000136942	-0.1812475	0.2830163	0.05935084	0.8271665	-0.116551	0.6791275
ENSG00000268388	ENSG00000172809	-0.05671428	0.7388267	-0.05359893	0.8437141	-0.1363046	0.6281172
ENSG00000251562	ENSG00000142534	-0.2689666	0.1074572	-0.4130062	0.1118441	-0.2616188	0.3462488
ENSG00000245532	ENSG00000142534	-0.2966223	0.07463195	0.1355416	0.616718	-0.2415716	0.38573
ENSG00000245532	ENSG00000140988	-0.3087932	0.06294443	-0.3149773	0.2347328	0.05980345	0.8323316
ENSG00000251562	ENSG00000171848	-0.2383739	0.1553806	-0.2175332	0.4183365	-0.05203263	0.8538864
ENSG00000255717	ENSG00000100220	0.7046026	1.13022e-06	0.1194982	0.6593546	0.02744541	0.9226539
ENSG00000197989	ENSG00000100220	0.4650406	0.00373088	0.3938217	0.1312283	0.03139128	0.9115714
ENSG00000177410	ENSG00000100220	0.4617316	0.004018269	0.3904392	0.1348712	0.001093718	0.9969135
ENSG00000251562	ENSG00000182010	-0.26622	0.1112352	-0.07788764	0.7743316	-0.1439803	0.6086951
ENSG00000245532	ENSG00000183207	-0.3667695	0.02555858	-0.2312315	0.3888725	-0.2293741	0.4108817
ENSG00000245694	ENSG00000183207	0.4523994	0.00493463	0.3001524	0.2586828	0.5999424	0.01806405
ENSG00000268388	ENSG00000183207	0.07131084	0.6749139	0.06396805	0.813932	0.02752004	0.9224442
ENSG00000251562	ENSG00000183207	-0.2818407	0.09103136	-0.3903316	0.1349882	-0.06677729	0.8130811
ENSG00000177410	ENSG00000186350	0.02606838	0.878279	0.2248176	0.4025257	0.1156442	0.6815025
ENSG00000268388	ENSG00000267534	-0.1656174	0.3272732	0.06879763	0.8001393	0.1068656	0.7046355
ENSG00000251562	ENSG00000267534	-0.2075997	0.2176042	-0.2021563	0.4527514	0.5695996	0.02665505
ENSG00000245532	ENSG00000142230	-0.2396942	0.1530366	-0.1368597	0.6132631	0.08588186	0.76088
ENSG00000268388	ENSG00000142230	-0.0112693	0.9472204	0.3306586	0.210971	-0.03120062	0.9121066
ENSG00000245694	ENSG00000142230	0.5318117	0.0007054774	0.6055418	0.01292461	0.2327886	0.4037562
ENSG00000245532	ENSG00000186193	-0.3087081	0.06302079	-0.1771368	0.5116357	0.09137251	0.7460429
ENSG00000245532	ENSG00000163156	0.05528579	0.7451836	0.01066049	0.968744	0.1490479	0.5960029
ENSG00000251562	ENSG00000163156	0.2070422	0.21887	-0.2063164	0.4433037	-0.03988423	0.8877714
ENSG00000251562	ENSG00000065665	0.07429755	0.6620912	0.1083586	0.689558	0.265198	0.3394474
ENSG00000245694	ENSG00000065665	0.5774836	0.0001823422	0.475094	0.06292468	-0.07490961	0.7907581
ENSG00000245532	ENSG00000149257	-0.1649555	0.3292371	-0.1727926	0.5222076	0.2896434	0.2950415
ENSG00000215417	ENSG00000143379	0.5854309	0.0001411236	-0.134982	0.6181868	0.2278622	0.4140576
ENSG00000197989	ENSG00000143379	0.317332	0.0556461	0.2920934	0.2723095	0.5366417	0.03916129
ENSG00000177410	ENSG00000143379	0.286368	0.08573891	0.4201537	0.1051644	0.1019798	0.7176166
ENSG00000251562	ENSG00000104897	-0.1606467	0.3422011	-0.2508664	0.3486688	-0.2580795	0.3530485
ENSG00000245532	ENSG00000142669	-0.07916699	0.6413887	-0.08448845	0.7557274	0.3173822	0.2490374
ENSG00000251562	ENSG00000171241	-0.2337127	0.1638639	-0.1719347	0.5243069	0.3374765	0.2186447
ENSG00000268388	ENSG00000182199	0.04806015	0.7775848	0.1732489	0.5210924	-0.2553676	0.3583086
ENSG00000251562	ENSG00000182199	-0.2377206	0.1565499	-0.3429826	0.1934224	-0.4507588	0.0917419
ENSG00000245532	ENSG00000182199	-0.1650119	0.3290694	-0.3538092	0.1788152	-0.2736353	0.3237159
ENSG00000268388	ENSG00000147955	-0.2076661	0.217454	0.410289	0.1144596	-0.01683171	0.9525244
ENSG00000197989	ENSG00000177045	0.323794	0.05058439	0.3083523	0.2452568	-0.4659379	0.08003098
ENSG00000215417	ENSG00000177045	0.3875899	0.0177793	0.3469485	0.1879842	-0.4550635	0.0883052
ENSG00000177410	ENSG00000177045	0.3921377	0.01637543	0.2912073	0.273834	-0.01113707	0.9685775
ENSG00000251562	ENSG00000165480	-0.2252256	0.1801585	-0.2521822	0.3460618	0.2982565	0.280255
ENSG00000245694	ENSG00000155287	0.2933912	0.07800314	0.278417	0.2964122	0.0952882	0.7355118
ENSG00000268388	ENSG00000122696	-0.02229515	0.8957931	0.3235642	0.2215216	-0.006968064	0.9803374
ENSG00000245532	ENSG00000143554	-0.0996377	0.5573826	0.5273833	0.03578627	0.3217336	0.2422467
ENSG00000245694	ENSG00000143554	0.2942291	0.07711772	-0.1599666	0.5539887	0.4466761	0.09508765
ENSG00000251562	ENSG00000167114	0.1871842	0.2672756	0.07543877	0.7812637	-0.1697278	0.5453524
ENSG00000268388	ENSG00000167114	-0.07513783	0.6585005	0.2437611	0.3629371	0.2365655	0.3959509
ENSG00000251562	ENSG00000172716	-0.05320888	0.7544555	-0.1815084	0.5010986	0.265176	0.3394889
ENSG00000177410	ENSG00000166949	0.2160052	0.1991302	0.6378275	0.007853101	0.2629904	0.3436333
ENSG00000255717	ENSG00000166949	0.5194233	0.0009861728	0.510227	0.04345725	0.4124905	0.1265229
ENSG00000177410	ENSG00000141646	0.4912375	0.002019246	0.6670538	0.004762634	0.262828	0.3439425
ENSG00000177410	ENSG00000127616	0.655458	1.068128e-05	0.6043746	0.01314698	0.1295614	0.645369
ENSG00000197989	ENSG00000127616	0.599636	8.776348e-05	0.4440495	0.08487627	-0.1134722	0.6872025
ENSG00000255717	ENSG00000127616	0.7706401	2.418713e-08	0.4028976	0.1217899	0.02823327	0.92044
ENSG00000224418	ENSG00000127616	0.3445763	0.03675496	-0.09480713	0.7268983	-0.06300133	0.8234926
ENSG00000215417	ENSG00000127616	0.5951353	0.0001022643	-0.3148282	0.2349665	-0.06249137	0.8249008
ENSG00000197989	ENSG00000099956	0.477331	0.002813891	0.272525	0.3071737	0.02570108	0.9275575
ENSG00000177410	ENSG00000099956	0.4890665	0.002128553	0.1870333	0.4879294	-0.1969295	0.4817609
ENSG00000255717	ENSG00000099956	0.5522445	0.0003944872	-0.01368425	0.9598844	0.01711979	0.9517127
ENSG00000224418	ENSG00000099956	0.5616819	0.0002977544	0.1830677	0.497365	0.6251194	0.01270537
ENSG00000215417	ENSG00000099956	0.4939077	0.001891579	-0.2361165	0.3786443	0.005120335	0.9855507
ENSG00000224418	ENSG00000173473	0.5741871	0.0002024012	0.3041969	0.2520053	0.3090392	0.2623804
ENSG00000197989	ENSG00000173473	0.7641692	3.72018e-08	0.5948023	0.01508564	0.381724	0.1603202
ENSG00000215417	ENSG00000173473	0.7170477	5.948905e-07	-0.1329726	0.6234728	0.3105792	0.2598856
ENSG00000177410	ENSG00000173473	0.7147566	6.711808e-07	0.6399766	0.007582339	-0.01849747	0.9478315
ENSG00000215417	ENSG00000139613	0.2550195	0.1276852	-0.1508961	0.576958	-0.1453456	0.6052652
ENSG00000255717	ENSG00000139613	0.4025144	0.01351736	0.08904585	0.7429549	-0.01673118	0.9528076
ENSG00000177410	ENSG00000139613	0.2312579	0.1684636	-0.1139137	0.6744381	-0.1535386	0.5848454
ENSG00000224418	ENSG00000139613	0.3598512	0.02869631	-0.1511022	0.5764317	0.08497458	0.7633394
ENSG00000197989	ENSG00000139613	0.2667983	0.1104315	0.1081826	0.6900389	0.01988946	0.9439112
ENSG00000245694	ENSG00000165684	0.3540926	0.03154392	0.2461491	0.3581059	0.6675242	0.006546517
ENSG00000245694	ENSG00000125743	0.4341108	0.007263666	0.2435594	0.3633467	0.2999911	0.2773317
ENSG00000245532	ENSG00000125743	-0.3048535	0.06655736	0.2335698	0.3839582	-0.2874912	0.2988066
ENSG00000197989	ENSG00000185591	0.4630884	0.003898188	0.5025406	0.04726766	0.1914855	0.494196
ENSG00000255717	ENSG00000185591	0.6265785	3.341859e-05	0.4680436	0.06749669	0.112973	0.6885149
ENSG00000215417	ENSG00000185591	0.4942604	0.001875261	-0.01468001	0.9569677	-0.1102008	0.6958171
ENSG00000224418	ENSG00000185591	0.4652896	0.003709995	0.1669934	0.5364736	0.3206567	0.2439166
ENSG00000177410	ENSG00000185591	0.4541911	0.004745865	0.3627688	0.1672928	-0.1017435	0.7182462
ENSG00000251562	ENSG00000076382	-0.1865578	0.2689088	-0.1231536	0.6495472	-0.1244688	0.6585108
ENSG00000251562	ENSG00000161888	-0.222095	0.1864501	-0.1702818	0.5283626	0.1040118	0.7122088
ENSG00000251562	ENSG00000152253	-0.2142652	0.2028616	-0.1150981	0.6712291	-0.1314375	0.6405519
ENSG00000224418	ENSG00000124664	0.01656561	0.9224781	-0.03058479	0.9104741	0.2223495	0.4257449
ENSG00000255717	ENSG00000066336	-0.2802676	0.09292803	0.2423448	0.3658193	0.5460683	0.03521147
ENSG00000197989	ENSG00000066336	-0.07199199	0.6719814	0.7109071	0.002020595	0.6885592	0.004533223
ENSG00000230876	ENSG00000066336	-0.07918104	0.6413293	-0.05767523	0.8319803	-0.1912001	0.4948519
ENSG00000215417	ENSG00000066336	-0.1900779	0.2598163	0.404411	0.1202632	0.5746356	0.02504949
ENSG00000177410	ENSG00000066336	-0.1401009	0.4082137	0.4626567	0.07114993	0.2863186	0.3008698
ENSG00000177410	ENSG00000072310	0.2688333	0.1076383	-0.20853	0.4383175	-0.2495595	0.3697186
ENSG00000255717	ENSG00000072310	0.1745154	0.3015778	-0.1161008	0.6685165	-0.2946502	0.2863913
ENSG00000255717	ENSG00000198911	0.7260057	3.669376e-07	0.02613574	0.9234585	-0.3209346	0.2434851
ENSG00000177410	ENSG00000198911	0.347141	0.03528605	-0.01449291	0.9575157	-0.474123	0.07417911
ENSG00000251562	ENSG00000087087	-0.06071823	0.721101	-0.1287119	0.6347379	0.2898935	0.2946059
ENSG00000245532	ENSG00000087087	-0.1042026	0.5393744	0.1118756	0.6799722	0.169946	0.5448281
ENSG00000245694	ENSG00000087087	0.5418944	0.0005320078	0.00202954	0.9940482	0.4808058	0.06963419
ENSG00000224699	ENSG00000136450	0.5297889	0.000745789	0.4206003	0.1047565	-0.1061136	0.7066286
ENSG00000197989	ENSG00000136450	0.5863905	0.0001367623	0.2313292	0.3886665	0.1061712	0.7064759
ENSG00000177410	ENSG00000136450	0.6073925	6.706466e-05	0.1663639	0.5380325	-0.2232711	0.4237794
ENSG00000215417	ENSG00000136450	0.7437748	1.328283e-07	-0.002017782	0.9940827	0.120234	0.6695102
ENSG00000255717	ENSG00000136450	0.8351877	1.293573e-10	0.4371851	0.0903897	0.07880461	0.7801186
ENSG00000267080	ENSG00000136450	0.3415876	0.03852914	0.3453527	0.1901602	0.5798326	0.02347068
ENSG00000226696	ENSG00000136450	0.5189163	0.0009995157	0.1802963	0.5040101	0.0960876	0.7333671
ENSG00000215417	ENSG00000115415	0.2459816	0.1422267	0.223614	0.405116	0.2168825	0.4375002
ENSG00000224418	ENSG00000115415	0.1385298	0.4135425	0.3429787	0.1934278	-0.001590727	0.9955109
ENSG00000197989	ENSG00000115415	0.210487	0.2111302	0.7353944	0.001168854	0.5258254	0.04408983
ENSG00000255717	ENSG00000115415	0.2791796	0.0942575	0.4089458	0.1157682	0.3198998	0.2450944
ENSG00000177410	ENSG00000115415	0.1694463	0.3160542	0.6141496	0.01137438	0.1465835	0.6021619
ENSG00000177410	ENSG00000170581	0.4047211	0.01296732	0.3765753	0.1505254	0.2599011	0.3495396
ENSG00000197989	ENSG00000170581	0.4131825	0.01103025	0.5426686	0.02985688	0.6919085	0.004264104
ENSG00000215417	ENSG00000170581	0.1463975	0.3872534	0.1121562	0.6792092	0.5388383	0.03821276
ENSG00000251562	ENSG00000123473	-0.2471386	0.1403002	-0.2298828	0.3917225	-0.07895994	0.779695
ENSG00000245694	ENSG00000123473	0.6131937	5.458933e-05	0.4604992	0.0726526	0.3448763	0.2080718
ENSG00000245532	ENSG00000090372	-0.2316012	0.1678149	-0.03426414	0.8997519	0.2653862	0.3390918
ENSG00000251562	ENSG00000137573	-0.1247688	0.4618691	-0.1123557	0.6786672	0.4278402	0.1116375
ENSG00000268388	ENSG00000137573	-0.1114747	0.5112754	0.073739	0.7860843	-0.2171111	0.4370055
ENSG00000268388	ENSG00000196562	0.2613816	0.118133	-0.03557985	0.8959216	-0.1812979	0.5178641
ENSG00000251562	ENSG00000148291	-0.07824548	0.6452867	-0.2841213	0.2862099	-0.195543	0.4849135
ENSG00000245694	ENSG00000148291	0.3653287	0.0261875	-0.02081411	0.939013	0.6400053	0.01017604
ENSG00000245532	ENSG00000148291	-0.0201574	0.9057379	0.20033	0.4569306	-0.1175744	0.6764504
ENSG00000245694	ENSG00000152455	0.5856958	0.0001399071	0.5736829	0.02014998	0.1687648	0.5476686
ENSG00000268388	ENSG00000175854	0.02125777	0.9006171	0.0555209	0.8381777	0.06741886	0.8113149
ENSG00000251562	ENSG00000173227	-0.1163732	0.4927693	-0.1647946	0.5419275	-0.09614509	0.7332129
ENSG00000245532	ENSG00000173227	-0.01566706	0.9266713	0.2484745	0.3534363	0.1083846	0.7006147
ENSG00000251562	ENSG00000013810	-0.2872157	0.08477499	-0.1555197	0.5651998	0.353215	0.1965547
ENSG00000215417	ENSG00000147133	0.08200764	0.6294324	0.05446275	0.8412249	-0.140757	0.6168225
ENSG00000197989	ENSG00000147133	0.2236638	0.1832782	0.02261571	0.9337446	-0.0626153	0.8245585
ENSG00000177410	ENSG00000147133	0.1590637	0.3470412	-0.2506577	0.3490834	0.2043214	0.4651197
ENSG00000255717	ENSG00000147133	0.2498174	0.1359135	-0.2047074	0.4469457	0.02152639	0.9393026
ENSG00000224418	ENSG00000147133	0.3136325	0.05872067	-0.2703453	0.3112123	-0.08932789	0.7515586
ENSG00000255717	ENSG00000270647	0.4580744	0.004358076	0.4465492	0.08292979	0.1555953	0.5797639
ENSG00000177410	ENSG00000270647	0.3137079	0.05865669	0.662159	0.005197394	-0.1041454	0.7118536
ENSG00000268388	ENSG00000148835	0.05946374	0.7266398	0.3431774	0.1931529	0.08830486	0.7543226
ENSG00000177410	ENSG00000139546	0.7756812	1.71274e-08	0.7456842	0.0009125476	-0.2158703	0.4396946
ENSG00000229124	ENSG00000139546	0.1333852	0.4312648	0.1110785	0.6821408	-0.658318	0.00762335
ENSG00000227036	ENSG00000139546	0.1363041	0.4211585	0.5877376	0.0166542	0.526437	0.04379948
ENSG00000226696	ENSG00000139546	0.1311866	0.4389651	0.2578358	0.3349862	-0.09793045	0.72843
ENSG00000255717	ENSG00000139546	0.5876668	0.0001311494	0.7117941	0.001982799	-0.2563971	0.3563066
ENSG00000233527	ENSG00000139546	0.5867583	0.0001351229	0.1782543	0.5089324	-0.4236432	0.1155805
ENSG00000234160	ENSG00000139546	0.4466277	0.005587515	-0.01340169	0.9607121	-0.02341136	0.9339978
ENSG00000215417	ENSG00000140262	0.6152185	5.075654e-05	0.1744416	0.518183	0.04755075	0.8663629
ENSG00000224418	ENSG00000140262	0.435866	0.00700534	0.3304715	0.2112451	-0.19538	0.4852849
ENSG00000197989	ENSG00000140262	0.8408415	7.364722e-11	0.606226	0.01279566	0.05478008	0.8462537
ENSG00000255717	ENSG00000140262	0.7916565	5.396722e-09	0.2296042	0.3923127	-0.03826945	0.8922903
ENSG00000177410	ENSG00000140262	0.7523207	7.908797e-08	0.404222	0.1204531	-0.186875	0.5048437
ENSG00000251562	ENSG00000137310	-0.04181986	0.8058706	-0.1150377	0.6713924	0.3715506	0.1726975
ENSG00000245694	ENSG00000071564	0.3104448	0.06147679	-0.02586059	0.9242621	0.2627759	0.3440416
ENSG00000177410	ENSG00000148737	0.2222247	0.1861864	0.2311092	0.3891305	0.2294476	0.4107275
ENSG00000215417	ENSG00000148737	0.5987964	9.03186e-05	0.2341184	0.3828101	0.03914428	0.8898417
ENSG00000197989	ENSG00000148737	0.2472695	0.1400834	0.3247989	0.2196617	0.3905242	0.1501008
ENSG00000255717	ENSG00000148737	0.6769678	4.209821e-06	0.4137879	0.1110994	0.4646928	0.08094915
ENSG00000268388	ENSG00000151287	0.07385779	0.6639734	-0.1716468	0.5250124	-0.1220532	0.6647773
ENSG00000215417	ENSG00000137203	0.06177064	0.7164651	-0.1992728	0.4593587	0.3919033	0.1485398
ENSG00000177410	ENSG00000137203	0.1852024	0.272465	-0.2199358	0.413086	0.1867468	0.5051413
ENSG00000224418	ENSG00000137203	-0.04397656	0.7960653	0.06375199	0.8145503	0.04028447	0.8866518
ENSG00000245694	ENSG00000198176	0.282719	0.08998548	-0.05479538	0.8402668	0.3959555	0.1440165
ENSG00000251562	ENSG00000198176	-0.09768041	0.5651887	-0.1009784	0.7098166	0.03482428	0.9019415
ENSG00000255717	ENSG00000116001	0.8000111	2.83299e-09	0.4431413	0.08559151	0.398852	0.1408406
ENSG00000215417	ENSG00000116001	0.6617108	8.211092e-06	0.4383375	0.08944666	0.3925685	0.1477909
ENSG00000235706	ENSG00000151923	0.55011	0.0004199181	0.2171475	0.4191825	-0.3908399	0.1497425
ENSG00000226696	ENSG00000151923	0.5471568	0.0004575143	0.53173	0.03401668	0.4085625	0.1305398
ENSG00000270504	ENSG00000151923	0.3597326	0.02875272	0.425801	0.1000892	0.4739458	0.07430244
ENSG00000262454	ENSG00000151923	0.4432826	0.005998986	-0.3156175	0.2337311	0.04788525	0.8654307
ENSG00000258738	ENSG00000151923	0.6706122	5.586697e-06	0.2190706	0.4149727	0.1195575	0.6712732
ENSG00000247137	ENSG00000151923	0.4815005	0.002551071	0.5389556	0.03122284	0.4916931	0.06266493
ENSG00000243107	ENSG00000151923	0.09471429	0.5771131	0.1748454	0.5171997	0.3150532	0.2527193
ENSG00000235381	ENSG00000151923	0.5385273	0.0005851612	0.1374737	0.6116565	0.3650544	0.1809206
ENSG00000270069	ENSG00000151923	0.2548238	0.1279879	0.2822974	0.2894488	0.2258123	0.418384
ENSG00000260464	ENSG00000151923	0.5367249	0.0006155131	0.1509014	0.5769445	0.2655667	0.3387511
ENSG00000197989	ENSG00000151923	0.4924801	0.001958925	0.7294946	0.00134053	0.4517334	0.09095572
ENSG00000249859	ENSG00000151923	0.5507595	0.0004120284	0.4031118	0.121573	0.3890061	0.1518317
ENSG00000254554	ENSG00000151923	0.2373947	0.1571357	0.2232322	0.4059395	0.01937207	0.9453682
ENSG00000235823	ENSG00000151923	0.5179977	0.001024097	0.4407453	0.08749918	-0.06130429	0.8281809
ENSG00000206573	ENSG00000151923	0.5768472	0.0001860691	0.5940679	0.01524311	0.717141	0.00261902
ENSG00000234327	ENSG00000151923	0.025727	0.8798614	0.2936995	0.2695596	0.1968402	0.4819636
ENSG00000175061	ENSG00000151923	0.6306742	2.862722e-05	0.49488	0.05130778	0.3242086	0.238436
ENSG00000260032	ENSG00000151923	0.5192524	0.0009906522	0.494	0.05178779	0.345812	0.2067584
ENSG00000244300	ENSG00000151923	0.1348396	0.4262124	0.4981738	0.04954043	0.12116	0.6670997
ENSG00000254862	ENSG00000151923	0.07918189	0.6413257	0.07220313	0.7904465	0.04271486	0.8798578
ENSG00000239407	ENSG00000151923	0.2869394	0.08508818	-0.1613224	0.5505898	0.1762906	0.5296826
ENSG00000267080	ENSG00000151923	0.452922	0.00487891	0.4882428	0.05501073	0.2557284	0.3576063
