lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000263731	ENSG00000155363	0.2418646	0.2781752	0.01493021	0.7987823	-0.266445	0.04320527
ENSG00000260608	ENSG00000155363	0.3655326	0.09434913	0.0840481	0.1505674	-0.1065524	0.4259829
ENSG00000270681	ENSG00000155363	0.3554675	0.1044825	0.001399243	0.9809405	-0.07135268	0.5945489
ENSG00000260257	ENSG00000155363	0.2734196	0.2182405	0.01633833	0.7802684	-0.1118017	0.403411
ENSG00000231772	ENSG00000155363	-0.0797267	0.7243244	0.2355624	4.515221e-05	-0.1769071	0.1840259
ENSG00000226312	ENSG00000155363	0.3386115	0.1232028	0.4058167	4.398718e-13	0.3924783	0.002309487
ENSG00000259354	ENSG00000155363	0.1218962	0.5889265	0.1429213	0.0141767	0.1307736	0.3278409
ENSG00000246889	ENSG00000155363	0.3267482	0.1377515	0.2640445	4.435722e-06	0.2482814	0.06021229
ENSG00000260274	ENSG00000155363	0.07210473	0.7498213	0.000494998	0.9932569	0.2538824	0.05447271
ENSG00000261369	ENSG00000155363	0.3241975	0.1410326	0.2990558	1.732376e-07	0.2108509	0.1121156
ENSG00000236859	ENSG00000155363	-0.04127238	0.8552988	0.037181	0.525412	-0.1993653	0.1335169
ENSG00000267353	ENSG00000155363	0.1175241	0.6024567	0.06167527	0.2918787	0.1901675	0.1527657
ENSG00000249786	ENSG00000155363	0.3019093	0.1720843	0.3673641	7.985875e-11	0.3986182	0.001940073
ENSG00000228137	ENSG00000155363	0.634475	0.001516279	0.3913628	3.36603e-12	0.2898504	0.02731437
ENSG00000228124	ENSG00000155363	-0.1706746	0.4476108	0.1129968	0.05293626	0.1316173	0.3247028
ENSG00000260032	ENSG00000155363	0.4485506	0.03627671	0.1187964	0.04180366	0.2106821	0.1124099
ENSG00000224281	ENSG00000155363	-0.1065154	0.6370803	0.03630984	0.535168	0.2538361	0.05451821
ENSG00000236256	ENSG00000155363	0.4161355	0.0540635	0.2664533	3.598968e-06	0.1028117	0.4424965
ENSG00000231703	ENSG00000155363	0.2391461	0.2837788	0.4487978	5.619311e-16	0.2045846	0.1234393
ENSG00000186615	ENSG00000155363	0.2302644	0.3025742	-0.02825229	0.6294803	-0.3024518	0.02102159
ENSG00000231764	ENSG00000155363	0.2034708	0.363769	0.05311307	0.3641633	0.09749657	0.4665613
ENSG00000230530	ENSG00000155363	0.389772	0.07294612	0.3236682	1.349095e-08	0.3317775	0.01095122
ENSG00000221817	ENSG00000155363	-0.01372595	0.9516579	0.1495805	0.01021955	0.2820091	0.03197656
ENSG00000267523	ENSG00000155363	0.2952489	0.1822132	0.4905885	3.28012e-19	0.4337171	0.000670973
ENSG00000215458	ENSG00000155363	0.1141864	0.6128714	0.4772447	3.952677e-18	0.279065	0.03389036
ENSG00000257497	ENSG00000155363	0.07662186	0.7346784	0.009668274	0.8688857	-0.2243635	0.09042376
ENSG00000245768	ENSG00000155363	0.03312885	0.8836393	0.05997636	0.3053998	0.05648024	0.6736722
ENSG00000232907	ENSG00000155363	0.4662924	0.02871057	0.3321373	5.306975e-09	0.04198145	0.7543572
ENSG00000228065	ENSG00000155363	0.04908072	0.8282852	0.140885	0.01562958	0.006987173	0.9584849
ENSG00000213468	ENSG00000155363	0.2538497	0.2543047	-0.03014135	0.6067404	-0.01138851	0.9323831
ENSG00000223891	ENSG00000155363	0.1394544	0.5359464	0.05506407	0.3467848	0.09785887	0.4648988
ENSG00000258056	ENSG00000155363	-0.1592039	0.4791453	0.3119981	4.659074e-08	0.2403243	0.06919479
ENSG00000235837	ENSG00000155363	0.4350789	0.04300419	0.06876352	0.2398276	0.08269713	0.5371351
ENSG00000268584	ENSG00000155363	0.02428953	0.9145564	0.003698471	0.9496505	0.153344	0.250464
ENSG00000237356	ENSG00000155363	-0.007626185	0.9731305	0.4418746	1.753643e-15	0.2586954	0.04990278
ENSG00000258216	ENSG00000155363	0.02472327	0.9130362	-0.003204069	0.9563739	0.1186405	0.375074
ENSG00000225218	ENSG00000155363	0.3263312	0.1382842	0.3222859	1.566759e-08	0.1311418	0.3264689
ENSG00000261474	ENSG00000155363	0.1144295	0.6121105	0.2833731	7.821854e-07	-0.00613442	0.963548
ENSG00000261267	ENSG00000155363	0.2149713	0.3366808	0.124551	0.03277523	0.2598898	0.04881854
ENSG00000204860	ENSG00000155363	0.1618986	0.4716383	-0.05325343	0.3628953	0.02956715	0.8256196
ENSG00000259692	ENSG00000155363	-0.2775038	0.211166	0.2423648	2.659905e-05	0.1090068	0.415341
ENSG00000262147	ENSG00000155363	-0.02390859	0.9158918	0.1604042	0.005842128	0.1969498	0.1383855
ENSG00000197670	ENSG00000155363	0.4532097	0.03415322	0.2434605	2.439039e-05	0.5182611	3.085399e-05
ENSG00000245685	ENSG00000155363	0.3942893	0.06940042	0.2102733	0.0002825969	0.3043878	0.02017336
ENSG00000175061	ENSG00000155363	0.1567857	0.4859328	-0.2545292	9.931339e-06	-0.3857915	0.002781947
ENSG00000232342	ENSG00000155363	0.2824826	0.202751	0.06191787	0.2899811	0.09698558	0.4689114
ENSG00000177410	ENSG00000155363	0.1313812	0.5600297	-0.2283303	7.79284e-05	-0.3453833	0.007922437
ENSG00000260536	ENSG00000155363	0.2379852	0.2861931	0.2181411	0.0001633081	0.2231436	0.09223578
ENSG00000235257	ENSG00000155363	0.1753066	0.4351931	0.3830141	1.043102e-11	0.2080463	0.1170809
ENSG00000270194	ENSG00000155363	0.1492634	0.5073496	0.2498558	1.458712e-05	0.3747758	0.003749202
ENSG00000235351	ENSG00000155363	0.4453146	0.03781163	0.5637615	4.60541e-26	0.2946693	0.02474289
ENSG00000232043	ENSG00000155363	0.5915995	0.003730753	0.370233	5.543705e-11	0.4566912	0.0003140296
ENSG00000271199	ENSG00000155363	0.1722073	0.4434815	0.3936657	2.449975e-12	0.3451412	0.007969172
ENSG00000260469	ENSG00000155363	0.2893754	0.1914774	0.09087836	0.1199889	0.1481067	0.2672035
ENSG00000225075	ENSG00000155363	0.5865456	0.004115283	0.6779417	6.483728e-41	0.6779398	5.038274e-09
ENSG00000233806	ENSG00000155363	0.3804909	0.08065769	0.2834242	7.784687e-07	0.006239198	0.9629258
ENSG00000261096	ENSG00000155363	0.1340005	0.5521634	0.4546652	2.09858e-16	-0.04910426	0.7143299
ENSG00000259314	ENSG00000155363	0.2511469	0.2595692	0.5341042	4.391386e-23	0.3445023	0.008093678
ENSG00000259456	ENSG00000155363	0.1529458	0.4968086	0.3063945	8.291404e-08	0.109873	0.4116222
ENSG00000245293	ENSG00000155363	0.3485433	0.1119019	0.1119091	0.0552771	-0.04733371	0.7242133
ENSG00000250328	ENSG00000155363	-0.4160669	0.0541072	0.04693032	0.4227258	0.02015622	0.8806236
ENSG00000261762	ENSG00000155363	0.1971522	0.3791709	0.1403166	0.01605764	-0.00561036	0.9666602
ENSG00000261572	ENSG00000155363	0.2183937	0.3288574	0.1649992	0.004560203	0.2844106	0.03048301
ENSG00000228956	ENSG00000155363	-0.1270063	0.5732795	0.07942527	0.1743988	0.1167842	0.382645
ENSG00000227398	ENSG00000155363	0.4507553	0.0352593	0.440182	2.307155e-15	0.2544345	0.05393177
ENSG00000268388	ENSG00000135900	0.1566146	0.4864151	0.08533264	0.1444055	-0.06926254	0.6054172
ENSG00000245694	ENSG00000144821	0.09305234	0.6804325	-0.08121236	0.1648738	-0.098853	0.4603537
ENSG00000245694	ENSG00000092841	-0.01591246	0.943968	-0.06290262	0.2823633	-0.05329732	0.6911116
ENSG00000251562	ENSG00000092841	-0.1080743	0.6321305	-0.299274	1.69533e-07	-0.4550692	0.0003319085
ENSG00000245532	ENSG00000092841	-0.1854128	0.4087484	-0.1801271	0.001930115	-0.3180685	0.01496766
ENSG00000268388	ENSG00000092841	0.02682172	0.9056855	-0.05223041	0.3722005	-0.07445729	0.5785679
ENSG00000268388	ENSG00000101335	0.2296797	0.3038376	-0.05394853	0.3566562	0.09777661	0.465276
ENSG00000268388	ENSG00000166881	0.04838295	0.830692	0.02828221	0.6291172	0.006887373	0.9590774
ENSG00000245694	ENSG00000166881	0.566227	0.00601206	0.02798969	0.6326699	-0.1375118	0.3033099
ENSG00000268388	ENSG00000116044	0.05809576	0.7973302	0.008194728	0.8887279	0.04098346	0.7600199
ENSG00000263843	ENSG00000167005	0.5369882	0.009968846	0.2154262	0.0001977701	0.135151	0.3117658
ENSG00000245694	ENSG00000115942	0.04382387	0.8464529	0.02931761	0.6166115	-0.02651962	0.8433537
ENSG00000268388	ENSG00000128699	0.08611407	0.7031715	-0.02760149	0.6373975	-0.02213857	0.8689816
ENSG00000245532	ENSG00000228474	-0.3385773	0.123243	-0.3557712	3.366078e-10	-0.3384612	0.009357143
ENSG00000251562	ENSG00000104213	-0.01015557	0.9642234	-0.07354961	0.2085928	-0.08701194	0.5160338
ENSG00000251562	ENSG00000152256	-0.08639743	0.7022378	0.02790727	0.6336724	0.244866	0.06394525
ENSG00000251562	ENSG00000114268	0.03509312	0.8767895	0.05544782	0.3434294	0.2677655	0.04214137
ENSG00000278910	ENSG00000114268	-0.1475082	0.5124117	-0.07507881	0.1992603	-0.0909793	0.4970078
ENSG00000245694	ENSG00000114268	0.3933156	0.07015343	0.07303832	0.2117823	0.2553589	0.053036
ENSG00000251562	ENSG00000116095	0.332539	0.1305047	-0.02747209	0.6389767	0.07335254	0.584232
ENSG00000251562	ENSG00000198056	-0.1525071	0.4980588	-0.04502318	0.441841	-0.1383823	0.3002296
ENSG00000268388	ENSG00000143801	-0.1405476	0.5327226	-0.00767524	0.8957403	0.2201527	0.09679828
ENSG00000245694	ENSG00000143801	0.1503609	0.5041965	0.1472406	0.01148166	0.1629696	0.2215893
ENSG00000205885	ENSG00000011304	0.1247908	0.5800409	0.2866546	5.748715e-07	0.3566275	0.00599862
ENSG00000224596	ENSG00000011304	0.3116391	0.1579968	0.09446954	0.1059794	0.1206388	0.3670259
ENSG00000232618	ENSG00000182872	0.291961	0.1873607	0.1473403	0.01142524	0.1876523	0.1583706
ENSG00000268081	ENSG00000182872	0.1530366	0.49655	0.2004422	0.0005454578	0.11778	0.3785724
ENSG00000225205	ENSG00000182872	0.2167845	0.3325223	0.1934101	0.0008569981	0.3824786	0.003046389
ENSG00000231969	ENSG00000182872	0.4173335	0.05330518	0.02606842	0.65621	0.02131818	0.8737964
ENSG00000226819	ENSG00000182872	-0.1550413	0.4908586	0.1835049	0.001578096	0.1867813	0.1603464
ENSG00000215022	ENSG00000182872	0.3615049	0.09831301	0.2351819	4.648757e-05	0.437031	0.0006033362
ENSG00000231969	ENSG00000003756	0.3514595	0.1087317	-0.04167028	0.4766123	0.05834874	0.6635128
ENSG00000233338	ENSG00000004534	0.1855284	0.4084511	-0.01433258	0.8066746	0.1152899	0.3888049
ENSG00000269043	ENSG00000004534	-0.09145218	0.6856538	0.1115172	0.0561413	0.2959309	0.02410442
ENSG00000188693	ENSG00000004534	0.4706823	0.02704727	0.1899359	0.00106529	0.2424731	0.06666973
ENSG00000250326	ENSG00000004534	0.152039	0.4993944	0.1610048	0.005657979	0.2973847	0.02338599
ENSG00000241158	ENSG00000004534	0.3340179	0.1286985	0.2265794	8.87062e-05	0.08683352	0.5168979
ENSG00000227959	ENSG00000004534	0.3112776	0.1585054	0.1501767	0.009918316	0.4142523	0.001226085
ENSG00000244332	ENSG00000004534	-0.2309715	0.3010503	0.1862517	0.001336322	0.1113185	0.4054591
ENSG00000230068	ENSG00000004534	0.4658046	0.02890029	0.5337452	4.752103e-23	0.5401112	1.209287e-05
ENSG00000244345	ENSG00000004534	0.1058632	0.6391556	0.03695919	0.5278875	-0.03435677	0.7979253
ENSG00000263753	ENSG00000004534	0.3497194	0.1106153	0.2524098	1.183391e-05	0.1831939	0.1686754
ENSG00000258086	ENSG00000004534	0.1143826	0.6122571	0.08813964	0.1316114	0.1837027	0.1674751
ENSG00000238272	ENSG00000004534	-0.2473975	0.2669864	0.02665766	0.6489529	-0.09935622	0.4580622
ENSG00000253973	ENSG00000004534	0.2098705	0.3485438	0.3135745	3.953064e-08	-0.07681784	0.56655
ENSG00000272243	ENSG00000004534	-0.08771159	0.6979133	0.1061261	0.06920698	0.006026613	0.9641882
ENSG00000233321	ENSG00000004534	-0.1166049	0.6053174	0.03641683	0.533965	0.4201869	0.001024091
ENSG00000226688	ENSG00000004534	0.5975896	0.0033144	0.427935	1.605465e-14	0.4481269	0.0004193772
ENSG00000258325	ENSG00000004534	0.3337166	0.129065	-0.01290168	0.8256496	0.2761707	0.03586368
ENSG00000237819	ENSG00000004534	0.2692634	0.2255992	-0.03561565	0.5430066	-0.02959648	0.8254493
ENSG00000232470	ENSG00000004534	0.009364778	0.9670078	0.3189541	2.239977e-08	0.3717161	0.004065924
ENSG00000251615	ENSG00000004534	0.4376302	0.0416608	0.4849402	9.533093e-19	-0.005794169	0.9655685
ENSG00000261488	ENSG00000004534	0.007146618	0.9748196	0.2711104	2.388589e-06	0.04850762	0.7176554
ENSG00000197099	ENSG00000004534	0.135605	0.5473694	0.04240663	0.4688505	-0.07562957	0.5725851
ENSG00000237436	ENSG00000004534	0.416783	0.05365259	0.01588959	0.7861556	0.09666065	0.4704092
ENSG00000215039	ENSG00000004534	-0.1345553	0.5505036	0.2222014	0.000122102	0.2207608	0.09585674
ENSG00000251442	ENSG00000004534	-0.2285321	0.3063269	-0.02743717	0.639403	0.2295118	0.08308187
ENSG00000241163	ENSG00000004534	-0.1215953	0.5898536	0.1889627	0.001131484	0.2893715	0.02758173
ENSG00000267147	ENSG00000004534	-0.3020863	0.1718205	-0.01769043	0.762607	-0.1252748	0.3487617
ENSG00000256271	ENSG00000004534	0.2460306	0.2697236	0.02091548	0.7209892	-0.02227565	0.8681775
ENSG00000242808	ENSG00000004534	-0.08693099	0.700481	0.04788419	0.4133489	-0.04295098	0.7488682
ENSG00000269481	ENSG00000004534	0.3191199	0.1477285	0.425315	2.406911e-14	0.2620666	0.04689199
ENSG00000233461	ENSG00000004534	-0.2609568	0.240791	-0.02622444	0.6542853	-0.03225863	0.8100288
ENSG00000251600	ENSG00000004534	0.3734691	0.08688607	0.2658888	3.780359e-06	0.246777	0.06183432
ENSG00000242908	ENSG00000004534	-0.03897391	0.8632818	0.09626585	0.0994734	-0.004319448	0.9743285
ENSG00000245954	ENSG00000004534	-0.3551073	0.1048593	0.07778608	0.1834894	-0.05751278	0.6680508
ENSG00000177112	ENSG00000004534	-0.2306902	0.3016561	0.03420427	0.559117	-0.0846365	0.5275987
ENSG00000185186	ENSG00000004534	0.2254345	0.3131081	0.2088926	0.0003105105	0.4280245	0.0008033253
ENSG00000214894	ENSG00000004534	0.3885012	0.07396776	0.01293039	0.8252679	0.03442122	0.7975542
ENSG00000214772	ENSG00000004534	-0.5072663	0.01596601	0.03219497	0.5824431	-0.03247459	0.8087809
ENSG00000227579	ENSG00000004534	0.3348516	0.1276883	-0.02464043	0.6739308	-0.003952851	0.9765067
ENSG00000231365	ENSG00000004534	0.3717593	0.08845544	0.5074205	1.210915e-20	0.3754001	0.003687324
ENSG00000256948	ENSG00000004534	-0.4225867	0.05007605	-0.05329273	0.3625407	-0.1573921	0.2380239
ENSG00000205181	ENSG00000004534	0.2614738	0.2398267	0.3136309	3.929803e-08	0.03890084	0.771877
ENSG00000245522	ENSG00000004534	0.3659151	0.09397894	0.1050438	0.07210869	0.222556	0.09311854
ENSG00000254459	ENSG00000004534	0.3002665	0.1745457	0.2511735	1.30985e-05	0.3102095	0.01779558
ENSG00000255236	ENSG00000004534	0.2357177	0.2909454	0.3446389	1.2699e-09	0.4799535	0.0001375938
ENSG00000242094	ENSG00000004534	0.5290305	0.01135448	0.3710622	4.985295e-11	-0.0258862	0.8470497
ENSG00000246889	ENSG00000004534	0.5616774	0.006523611	0.3141364	3.72728e-08	0.3570346	0.005937413
ENSG00000226167	ENSG00000004534	0.3043583	0.1684596	0.6515244	6.627312e-37	0.5621563	4.388476e-06
ENSG00000231999	ENSG00000004534	0.1369947	0.5432327	0.3107764	5.288364e-08	0.1273774	0.3406667
ENSG00000251129	ENSG00000004534	0.2932462	0.1853369	0.07474821	0.2012517	0.1308209	0.3276645
ENSG00000246214	ENSG00000004534	0.1831979	0.4144672	0.3970692	1.525158e-12	0.312838	0.01680293
ENSG00000257556	ENSG00000004534	-0.1138252	0.6140028	0.2129683	0.0002347233	0.16975	0.2026975
ENSG00000188660	ENSG00000004534	-0.1058089	0.6393287	0.2366697	4.14693e-05	0.003781104	0.9775272
ENSG00000237080	ENSG00000004534	0.5924134	0.003671738	0.5764406	1.97526e-27	0.4793509	0.0001406725
ENSG00000245937	ENSG00000004534	0.09031839	0.6893618	-0.01984781	0.7346831	0.1348342	0.3129121
ENSG00000234156	ENSG00000004534	0.1719319	0.444222	0.2165446	0.0001828236	-0.1837633	0.1673328
ENSG00000245468	ENSG00000004534	-0.1135811	0.614768	0.003312389	0.9549006	-0.1095507	0.4130038
ENSG00000244055	ENSG00000004534	0.6207935	0.002049422	0.55469	4.039025e-25	0.4105145	0.001371005
ENSG00000260066	ENSG00000004534	0.06075238	0.7882618	0.1029112	0.07811611	-0.04369719	0.744652
ENSG00000234396	ENSG00000004534	0.01083745	0.9618229	0.249133	1.547049e-05	0.2444789	0.06437978
ENSG00000205959	ENSG00000004534	0.4692956	0.0275642	0.4165999	9.02787e-14	0.3525622	0.006640769
ENSG00000225315	ENSG00000004534	-0.4053943	0.06123932	0.04428989	0.4493198	0.1067044	0.4253196
ENSG00000249937	ENSG00000004534	-0.2816719	0.2041055	-0.06608965	0.2586409	-0.1748406	0.1892847
ENSG00000240291	ENSG00000004534	0.4209213	0.05108293	0.3674482	7.901382e-11	0.1511261	0.2574637
ENSG00000224660	ENSG00000004534	0.6970783	0.0003119324	0.7196714	3.506337e-48	0.7058171	6.10042e-10
ENSG00000233334	ENSG00000004534	0.4869383	0.02154381	0.3951702	1.988191e-12	-0.1237127	0.3548522
ENSG00000225742	ENSG00000004534	0.1489124	0.5083598	-0.01333521	0.8198894	0.1237694	0.3546297
ENSG00000249740	ENSG00000004534	0.06531916	0.7727354	0.09683558	0.09747749	0.3219164	0.01372973
ENSG00000177738	ENSG00000004534	0.07518092	0.7394988	0.2664457	3.601352e-06	0.03996565	0.765808
ENSG00000232298	ENSG00000004534	0.3821248	0.0792577	0.4138101	1.367377e-13	0.3176045	0.01512323
ENSG00000263301	ENSG00000004534	-0.02811437	0.9011611	0.1049006	0.07249979	-0.06332967	0.6367271
ENSG00000250938	ENSG00000004534	0.3606237	0.09919629	0.1703615	0.003388564	0.1290545	0.3342946
ENSG00000177788	ENSG00000004534	0.4502692	0.03548168	0.2565035	8.42358e-06	0.2807757	0.03276706
ENSG00000244137	ENSG00000004534	0.2931723	0.1854529	0.2237198	0.0001093708	0.1099557	0.4112681
ENSG00000233355	ENSG00000004534	-0.2773359	0.2114538	0.1835888	0.001570153	0.1540417	0.2482889
ENSG00000234948	ENSG00000004534	0.355174	0.1047894	0.01980455	0.7352397	-0.1015864	0.4479821
ENSG00000268584	ENSG00000004534	0.3481253	0.1123616	0.007022153	0.9045676	0.2330992	0.07824984
ENSG00000257913	ENSG00000004534	0.4341266	0.0435142	0.5674173	1.883524e-26	0.1986936	0.1348577
ENSG00000242242	ENSG00000004534	0.1334309	0.5538695	-0.04010986	0.4932892	0.1474218	0.2694467
ENSG00000231407	ENSG00000004534	0.3788859	0.08205099	0.1099912	0.0596136	0.2034004	0.1256734
ENSG00000237356	ENSG00000004534	0.07609957	0.7364245	0.4106352	2.183031e-13	0.3495484	0.007154873
ENSG00000203875	ENSG00000004534	-0.06632973	0.7693108	-0.2033715	0.0004498288	-0.1343755	0.3145763
ENSG00000258413	ENSG00000004534	0.03264031	0.8853442	0.2651636	4.026207e-06	0.2998598	0.02220441
ENSG00000248714	ENSG00000004534	0.2038584	0.362836	0.1975074	0.0006598755	0.0878886	0.5117982
ENSG00000267734	ENSG00000004534	0.1086287	0.630374	0.1504152	0.009799989	-0.2359545	0.07456527
ENSG00000267057	ENSG00000004534	0.2583273	0.2457354	0.0875725	0.1341233	-0.04760928	0.7226721
ENSG00000272368	ENSG00000004534	0.2348493	0.2927784	0.3445986	1.275899e-09	0.2196119	0.09764173
ENSG00000258561	ENSG00000004534	0.1434922	0.5240846	0.119108	0.04126598	0.04052969	0.7625988
ENSG00000263316	ENSG00000004534	0.155735	0.488897	0.3376114	2.859552e-09	0.5514214	7.254155e-06
ENSG00000231772	ENSG00000004534	0.1677353	0.4555859	0.1150556	0.04873086	0.03006691	0.8227194
ENSG00000262619	ENSG00000004534	0.00860705	0.969676	0.1719087	0.003105384	0.03943709	0.7688189
ENSG00000235016	ENSG00000004534	0.7192927	0.0001615181	0.6604303	3.273432e-38	0.6998762	9.761031e-10
ENSG00000248554	ENSG00000004534	-0.1450038	0.5196763	0.1877718	0.00121762	0.00176046	0.9895357
ENSG00000226715	ENSG00000004534	-0.08003157	0.7233102	-0.07545578	0.1970071	0.1410077	0.2910634
ENSG00000263272	ENSG00000004534	0.6615861	0.0007988852	0.5811837	5.869217e-28	0.3692712	0.004335748
ENSG00000254101	ENSG00000004534	-0.07107583	0.7532832	0.04761181	0.4160139	-0.02488272	0.8529117
ENSG00000241684	ENSG00000004534	0.1060457	0.6385746	0.4306159	1.05698e-14	0.06947243	0.6043218
ENSG00000254404	ENSG00000004534	0.2742251	0.216833	-0.01757275	0.7641394	-0.056339	0.6744425
ENSG00000225684	ENSG00000004534	0.1135877	0.6147475	0.1165721	0.04581504	-0.08965985	0.5032948
ENSG00000205231	ENSG00000004534	0.6227247	0.001965735	0.5559663	2.987707e-25	0.2819459	0.03201667
ENSG00000228748	ENSG00000004534	0.1306671	0.5621829	0.4984263	7.220383e-20	0.4521018	0.0003670318
ENSG00000205622	ENSG00000004534	0.5335144	0.01055559	0.09079405	0.1203344	0.07264486	0.5878735
ENSG00000237232	ENSG00000004534	0.3618828	0.09793597	0.08749427	0.1344727	-0.02835817	0.832645
ENSG00000258082	ENSG00000004534	0.03919883	0.8625001	-0.07093998	0.2252392	0.04716744	0.7251438
ENSG00000238141	ENSG00000004534	0.5543525	0.007422688	0.4933179	1.944908e-19	0.166576	0.2113939
ENSG00000205488	ENSG00000004534	-0.05872338	0.7951855	0.1891896	0.001115719	0.2950116	0.02456826
ENSG00000225383	ENSG00000004534	-0.06885243	0.7607798	-0.06619163	0.2579052	0.119707	0.3707658
ENSG00000226779	ENSG00000004534	-0.04190577	0.8531013	0.1162227	0.04647352	0.01065533	0.936727
ENSG00000225948	ENSG00000004534	-0.3129872	0.1561105	0.0346868	0.5535832	0.05510437	0.6811904
ENSG00000232490	ENSG00000004534	0.1656937	0.4611684	0.3418628	1.754214e-09	0.1405657	0.2925936
ENSG00000229124	ENSG00000004534	-0.05916997	0.7936603	0.1624173	0.005245274	0.3761479	0.003614394
ENSG00000233098	ENSG00000004534	0.413633	0.05567442	0.1543962	0.008001984	0.04906995	0.714521
ENSG00000247157	ENSG00000004534	-0.03051557	0.8927647	0.1944055	0.0008046564	0.5263271	2.199943e-05
ENSG00000263586	ENSG00000004534	0.4916401	0.02013221	0.1871189	0.001267365	-0.2050612	0.1225486
ENSG00000269834	ENSG00000004534	0.6418819	0.001280413	0.4017149	7.916e-13	0.1679695	0.2075441
ENSG00000242861	ENSG00000004534	0.172403	0.4429557	0.5202521	8.636888e-22	0.3906742	0.00242934
ENSG00000251652	ENSG00000004534	0.2541748	0.2536762	0.08263303	0.1575842	0.03775034	0.7784498
ENSG00000270110	ENSG00000004534	0.4262201	0.04793255	0.5315685	7.654111e-23	0.4026061	0.001729358
ENSG00000254968	ENSG00000004534	-0.0414558	0.8546623	-0.07386399	0.2066489	0.2260301	0.08799352
ENSG00000245748	ENSG00000004534	0.2765763	0.2127589	0.46131	6.721164e-17	0.3804642	0.003217873
ENSG00000234215	ENSG00000004534	0.4276482	0.0471098	0.2042827	0.0004234166	0.1729265	0.1942512
ENSG00000232342	ENSG00000004534	0.4351145	0.04298522	0.1459804	0.01221686	0.1520241	0.2546139
ENSG00000259293	ENSG00000004534	0.1333312	0.5541687	0.01206262	0.8368243	-0.1630163	0.2214551
ENSG00000228221	ENSG00000004534	0.0003386718	0.9988065	-0.02208536	0.7060861	0.1024836	0.4439616
ENSG00000237978	ENSG00000004534	-0.0009236187	0.9967452	-0.1376113	0.01823886	-0.1025467	0.4436796
ENSG00000247193	ENSG00000004534	-0.3160068	0.1519428	0.0008424084	0.9885246	0.07791806	0.5609887
ENSG00000265489	ENSG00000004534	0.1328619	0.5555766	0.05515344	0.3460016	-0.01862752	0.8896186
ENSG00000228839	ENSG00000004534	0.4533457	0.03409278	0.2471472	1.816593e-05	0.4450624	0.0004642641
ENSG00000223343	ENSG00000004534	0.5182433	0.01348054	0.4456209	9.503475e-16	0.2763451	0.03574217
ENSG00000215256	ENSG00000004534	0.2187922	0.3279536	0.1399468	0.01634168	0.08977863	0.5027271
ENSG00000226808	ENSG00000004534	-0.1485592	0.5093776	-0.002995624	0.9592095	0.2507495	0.05762573
ENSG00000259820	ENSG00000004534	0.5561373	0.007194713	0.3654555	1.016058e-10	0.3430041	0.008392298
ENSG00000237461	ENSG00000004534	0.3485059	0.111943	0.3137994	3.861136e-08	0.379238	0.003326396
ENSG00000203362	ENSG00000004534	0.3365198	0.125684	0.2455233	2.069513e-05	-0.0330728	0.8053267
ENSG00000237499	ENSG00000004534	0.09709348	0.6673093	0.1817274	0.001755254	0.2251389	0.08928665
ENSG00000267707	ENSG00000004534	0.5470575	0.008417518	0.1918225	0.0009470217	0.5347828	1.528766e-05
ENSG00000260661	ENSG00000004534	0.5042779	0.01670334	0.2787378	1.200412e-06	0.3636812	0.005012792
ENSG00000258476	ENSG00000004534	0.2156172	0.3351958	0.05470711	0.3499246	-0.08563799	0.5227073
ENSG00000248441	ENSG00000004534	-0.002253999	0.9920572	0.2060496	0.0003762595	0.06365448	0.6349958
ENSG00000241666	ENSG00000004534	-0.02758118	0.903027	0.06815627	0.2440136	-0.01439253	0.9146068
ENSG00000226453	ENSG00000004534	0.02411536	0.915167	0.06783214	0.2462687	0.09009088	0.5012365
ENSG00000233967	ENSG00000004534	0.3567124	0.1031877	0.5806415	6.749281e-28	0.2857813	0.02965695
ENSG00000257449	ENSG00000004534	0.05015894	0.824569	-0.0007424962	0.9898855	-0.3219386	0.01372284
ENSG00000145063	ENSG00000004534	-0.01333694	0.9530265	0.217764	0.0001677336	0.01556372	0.907687
ENSG00000230333	ENSG00000004534	-0.1163316	0.6061691	0.08693208	0.1370039	0.2118286	0.1104232
ENSG00000230454	ENSG00000004534	0.6531405	0.0009818553	0.6755339	1.565235e-40	0.5916161	1.005297e-06
ENSG00000255250	ENSG00000004534	0.07705025	0.7332471	0.238289	3.659051e-05	0.2084087	0.11643
ENSG00000244968	ENSG00000004534	0.2462602	0.2692627	0.1566505	0.007119788	0.1843315	0.1660006
ENSG00000232811	ENSG00000004534	0.4214095	0.05078615	0.3333868	4.613275e-09	0.2124125	0.1094219
ENSG00000230102	ENSG00000004534	-0.08808263	0.6966939	-0.04304725	0.4621548	0.1156573	0.3872849
ENSG00000259138	ENSG00000004534	0.2111106	0.3456374	0.2587757	6.957827e-06	0.1523633	0.253543
ENSG00000240086	ENSG00000004534	0.2663613	0.2308333	0.09954392	0.08842112	-0.0588865	0.6605999
ENSG00000260719	ENSG00000004534	-0.1296427	0.5652785	0.1041832	0.0744861	-0.01856554	0.8899836
ENSG00000267927	ENSG00000004534	0.3611677	0.09865031	0.06873126	0.2400488	0.09016977	0.5008602
ENSG00000259124	ENSG00000004534	-0.06593579	0.7706453	0.04467401	0.4453932	0.2707548	0.03981239
